ID_Poliza,Fecha_Inicio,Fecha_Fin,ID_Cobertura,ID_Region,Tipo_Vehiculo,Uso_Vehiculo,Valor_Vehiculo,Prima_Emitida,Edad_Asegurado,Sexo,Estado
POL04225,2022-04-07,2023-04-07,COB02,REG01,Camioneta,Comercial,235000.0,12383.29,41,F,Vencida
POL04226,2022-11-17,2023-11-17,COB03,REG02,Sedán,Particular,173000.0,5342.56,73,F,Vencida
POL04227,2022-07-04,2023-07-04,COB01,REG03,Sedán,Particular,99000.0,13347.39,58,M,Vencida
POL04228,2023-02-09,2024-02-09,COB02,REG01,Compacto,Particular,80000.0,10539.18,29,F,Vencida
POL04229,2023-01-31,2023-07-30,COB04,REG01,Camioneta,Particular,570000.0,7691.43,66,F,Vencida
POL04230,2022-04-30,2023-04-30,COB01,REG03,SUV,Particular,173000.0,15810.9,47,M,Vencida
POL04231,2023-09-14,2024-09-13,COB01,REG03,Sedán,Particular,137000.0,14178.25,68,M,Vencida
POL04232,2022-02-27,2022-12-12,COB01,REG01,Sedán,Particular,170000.0,18254.77,18,M,Cancelada
POL04233,2022-11-14,2023-11-14,COB02,REG01,Camioneta,Comercial,328000.0,12457.93,52,M,Vencida
POL04234,2023-09-04,2024-03-02,COB01,REG05,SUV,Comercial,211000.0,15357.38,67,F,Vencida
POL04235,2022-12-29,2023-12-29,COB02,REG03,Pickup,Comercial,220000.0,10391.33,28,M,Vencida
POL04236,2022-03-04,2023-03-04,COB01,REG05,Compacto,Particular,644000.0,11785.19,39,F,Vencida
POL04237,2022-01-03,2023-01-03,COB04,REG02,Camioneta,Comercial,444000.0,6487.51,60,M,Vencida
POL04238,2023-10-11,2024-10-10,COB03,REG04,SUV,Particular,376000.0,5121.51,55,M,Vencida
POL04239,2022-12-27,2023-12-27,COB02,REG01,Camioneta,Comercial,497000.0,12808.04,56,M,Vencida
POL04240,2023-07-13,2024-07-12,COB01,REG01,Compacto,Particular,167000.0,14924.12,29,F,Vencida
POL04241,2023-02-16,2024-02-16,COB01,REG01,Sedán,Particular,147000.0,16895.01,40,M,Vencida
POL04242,2023-05-05,2024-05-04,COB01,REG03,Compacto,Particular,309000.0,13093.85,25,M,Vencida
POL04243,2023-09-12,2024-09-11,COB01,REG01,Pickup,Particular,175000.0,19162.24,28,M,Vencida
POL04244,2022-12-04,2023-12-04,COB01,REG01,Pickup,Particular,132000.0,20087.9,54,M,Vencida
POL04245,2022-02-27,2023-02-27,COB02,REG02,Sedán,Comercial,187000.0,10164.7,71,F,Vencida
POL04246,2023-09-06,2024-09-05,COB04,REG05,Sedán,Particular,311000.0,5594.0,22,F,Vencida
POL04247,2023-10-09,2024-10-08,COB01,REG01,Pickup,Particular,496000.0,19474.25,74,M,Vencida
POL04248,2023-08-22,2024-08-21,COB04,REG02,SUV,Particular,314000.0,7194.97,62,M,Vencida
POL04249,2022-02-20,2023-02-20,COB04,REG03,Sedán,Comercial,273000.0,5663.07,27,M,Vencida
POL04250,2023-07-01,2024-06-30,COB03,REG03,Sedán,Particular,240000.0,4854.73,59,F,Vencida
POL04251,2022-12-30,2023-12-30,COB02,REG03,SUV,Particular,200000.0,10462.36,58,F,Vencida
POL04252,2022-05-07,2023-05-07,COB03,REG02,Camioneta,Particular,245000.0,5726.21,36,F,Vencida
POL04253,2022-10-23,2023-04-21,COB02,REG02,Camioneta,Particular,316000.0,10572.26,51,F,Vencida
POL04254,2023-08-13,2024-08-12,COB02,REG01,SUV,Particular,347000.0,13250.02,42,M,Vencida
POL04255,2022-02-18,2023-02-18,COB01,REG02,Compacto,Particular,304000.0,13677.23,66,M,Vencida
POL04256,2022-12-19,2023-12-19,COB01,REG03,Pickup,Comercial,317000.0,15565.56,36,F,Vencida
POL04257,2022-10-04,2023-10-04,COB01,REG02,Compacto,Particular,280000.0,14395.33,59,M,Vencida
POL04258,2023-01-08,2023-02-19,COB01,REG01,Compacto,Comercial,541000.0,15541.54,61,F,Cancelada
POL04259,2022-04-07,2023-04-07,COB01,REG05,Sedán,Particular,317000.0,13475.88,29,F,Vencida
POL04260,2022-03-13,2023-03-13,COB02,REG02,Compacto,Particular,179000.0,8521.23,32,M,Vencida
POL04261,2023-02-28,2024-02-28,COB02,REG01,SUV,Particular,167000.0,13956.07,26,M,Vencida
POL04262,2022-10-24,2023-10-24,COB02,REG01,Compacto,Particular,658000.0,10035.05,50,M,Vencida
POL04263,2023-12-05,2024-06-02,COB02,REG05,Compacto,Particular,126000.0,7793.88,41,M,Vencida
POL04264,2023-02-27,2024-02-27,COB01,REG01,Sedán,Particular,269000.0,16457.51,49,M,Vencida
POL04265,2023-05-24,2024-05-23,COB04,REG04,Camioneta,Particular,313000.0,5394.23,40,F,Vencida
POL04266,2022-12-13,2023-12-13,COB02,REG03,Compacto,Particular,169000.0,8221.64,27,M,Vencida
POL04267,2022-01-09,2022-04-28,COB01,REG03,Pickup,Particular,188000.0,15018.16,65,M,Cancelada
POL04268,2023-10-07,2024-10-06,COB01,REG01,Sedán,Comercial,144000.0,16592.36,74,M,Vencida
POL04269,2023-01-13,2024-01-13,COB02,REG04,SUV,Comercial,126000.0,9594.66,62,M,Vencida
POL04270,2023-12-23,2024-12-22,COB02,REG03,Compacto,Particular,307000.0,7601.03,70,M,Vencida
POL04271,2022-02-21,2023-02-21,COB01,REG04,SUV,Particular,205000.0,14019.08,55,F,Vencida
POL04272,2023-05-23,2024-05-22,COB01,REG01,Camioneta,Particular,145000.0,20040.67,53,F,Vencida
POL04273,2023-07-29,2024-07-28,COB01,REG04,Sedán,Particular,568000.0,11681.17,38,M,Vencida
POL04274,2023-02-05,2024-02-05,COB04,REG03,Camioneta,Particular,188000.0,6435.6,74,M,Vencida
POL04275,2023-04-01,2023-10-20,COB01,REG02,Sedán,Particular,360000.0,15179.13,28,M,Cancelada
POL04276,2022-08-03,2023-08-03,COB04,REG01,Sedán,Particular,408000.0,7309.2,49,M,Vencida
POL04277,2023-05-08,2024-05-07,COB03,REG01,Pickup,Particular,394000.0,6351.06,35,F,Vencida
POL04278,2023-09-06,2024-09-05,COB03,REG05,Sedán,Particular,146000.0,4019.86,21,M,Vencida
POL04279,2022-02-06,2023-02-06,COB01,REG03,Compacto,Particular,188000.0,12759.69,58,F,Vencida
POL04280,2023-05-02,2024-05-01,COB01,REG02,SUV,Particular,310000.0,18890.53,29,M,Vencida
POL04281,2022-05-10,2023-05-10,COB03,REG05,Pickup,Particular,109000.0,4721.01,43,F,Vencida
POL04282,2022-01-22,2023-01-22,COB02,REG02,Sedán,Particular,300000.0,9999.52,34,F,Vencida
POL04283,2022-08-09,2023-08-09,COB03,REG02,SUV,Particular,194000.0,5800.66,71,F,Vencida
POL04284,2022-06-01,2023-06-01,COB02,REG01,Pickup,Particular,209000.0,11408.37,46,M,Vencida
POL04285,2022-04-03,2023-04-03,COB02,REG05,Camioneta,Particular,271000.0,10440.24,21,M,Vencida
POL04286,2023-02-02,2024-02-02,COB03,REG03,Sedán,Particular,194000.0,4666.79,33,M,Vencida
POL04287,2022-07-05,2023-07-05,COB01,REG02,Compacto,Particular,118000.0,13585.56,64,F,Vencida
POL04288,2022-11-15,2023-11-15,COB02,REG01,SUV,Particular,276000.0,13932.1,22,M,Vencida
POL04289,2023-07-07,2024-07-06,COB01,REG01,Pickup,Particular,273000.0,19853.28,57,M,Vencida
POL04290,2022-09-01,2023-02-28,COB04,REG03,Sedán,Particular,170000.0,5921.63,21,F,Vencida
POL04291,2022-06-14,2023-06-14,COB02,REG03,Sedán,Particular,314000.0,8588.92,48,M,Vencida
POL04292,2022-12-13,2023-12-13,COB01,REG05,Sedán,Particular,223000.0,13341.39,71,M,Vencida
POL04293,2022-05-23,2023-05-23,COB01,REG04,Compacto,Particular,391000.0,10020.75,50,F,Vencida
POL04294,2023-03-07,2023-09-03,COB01,REG01,SUV,Particular,367000.0,21693.33,31,M,Vencida
POL04295,2023-12-06,2024-12-05,COB01,REG03,Compacto,Comercial,237000.0,12342.28,22,F,Vencida
POL04296,2023-07-18,2024-07-17,COB01,REG01,Compacto,Particular,356000.0,16188.47,30,M,Vencida
POL04297,2023-08-12,2024-08-11,COB03,REG01,SUV,Particular,122000.0,6321.11,27,M,Vencida
POL04298,2023-07-20,2024-07-19,COB02,REG01,SUV,Particular,121000.0,13477.82,41,M,Vencida
POL04299,2022-11-13,2023-11-13,COB01,REG01,Sedán,Particular,282000.0,16645.34,58,M,Vencida
POL04300,2023-06-18,2024-06-17,COB01,REG01,Camioneta,Particular,165000.0,20901.96,20,M,Vencida
POL04301,2022-04-30,2023-01-30,COB02,REG03,SUV,Particular,218000.0,11459.54,58,M,Cancelada
POL04302,2023-05-01,2024-04-30,COB02,REG03,Pickup,Particular,283000.0,9894.13,29,F,Vencida
POL04303,2022-05-22,2023-05-22,COB04,REG04,Camioneta,Particular,148000.0,5329.67,51,F,Vencida
POL04304,2022-08-04,2023-08-04,COB01,REG01,Sedán,Particular,257000.0,16951.49,26,F,Vencida
POL04305,2023-03-30,2024-03-29,COB01,REG05,SUV,Comercial,278000.0,16781.61,71,M,Vencida
POL04306,2023-09-01,2024-08-31,COB01,REG01,Sedán,Comercial,92000.0,17185.49,18,F,Vencida
POL04307,2023-04-18,2024-04-17,COB02,REG03,Compacto,Particular,319000.0,8470.75,43,F,Vencida
POL04308,2022-07-22,2023-07-22,COB01,REG03,Pickup,Comercial,87000.0,14379.07,58,M,Vencida
POL04309,2022-06-24,2023-06-24,COB04,REG05,SUV,Particular,341000.0,6554.02,35,F,Vencida
POL04310,2023-10-09,2024-10-08,COB02,REG05,Camioneta,Particular,126000.0,9819.65,36,F,Vencida
POL04311,2022-06-04,2023-06-04,COB01,REG02,Compacto,Particular,278000.0,12473.72,19,F,Vencida
POL04312,2022-12-15,2023-12-15,COB02,REG03,Sedán,Particular,316000.0,8747.95,44,M,Vencida
POL04313,2023-03-19,2024-03-18,COB02,REG05,SUV,Particular,216000.0,9550.35,35,F,Vencida
POL04314,2023-04-26,2024-04-25,COB01,REG04,Sedán,Comercial,415000.0,13291.96,64,F,Vencida
POL04315,2023-05-27,2023-11-23,COB01,REG03,Sedán,Particular,286000.0,14654.13,23,M,Vencida
POL04316,2022-12-25,2023-12-25,COB01,REG05,Camioneta,Particular,378000.0,14529.61,62,F,Vencida
POL04317,2023-07-22,2024-07-21,COB02,REG01,SUV,Particular,255000.0,14151.06,52,F,Vencida
POL04318,2023-01-21,2024-01-21,COB01,REG03,Sedán,Particular,213000.0,13639.57,21,F,Vencida
POL04319,2022-08-22,2023-08-22,COB02,REG03,Compacto,Particular,135000.0,7444.63,49,M,Vencida
POL04320,2023-04-10,2024-04-09,COB01,REG01,Pickup,Particular,239000.0,19020.77,26,M,Vencida
POL04321,2022-03-09,2023-03-09,COB02,REG01,SUV,Comercial,158000.0,12938.94,40,M,Vencida
POL04322,2022-09-25,2023-09-25,COB02,REG04,Sedán,Comercial,256000.0,7741.95,31,M,Vencida
POL04323,2022-06-13,2023-06-13,COB04,REG02,Camioneta,Particular,160000.0,7008.39,21,M,Vencida
POL04324,2023-10-05,2024-10-04,COB01,REG05,Sedán,Particular,337000.0,12801.09,62,M,Vencida
POL04325,2023-06-14,2024-06-13,COB03,REG01,SUV,Particular,185000.0,6246.49,42,M,Vencida
POL04326,2023-07-09,2024-07-08,COB02,REG03,SUV,Particular,337000.0,10193.09,53,F,Vencida
POL04327,2023-08-20,2024-07-21,COB02,REG01,Camioneta,Particular,229000.0,13446.01,60,M,Cancelada
POL04328,2023-07-31,2024-07-30,COB04,REG02,Camioneta,Particular,139000.0,7105.46,54,M,Vencida
POL04329,2022-08-18,2023-02-14,COB02,REG03,Sedán,Particular,270000.0,9552.07,39,F,Vencida
POL04330,2022-12-07,2023-12-07,COB01,REG05,Camioneta,Particular,244000.0,16164.55,47,M,Vencida
POL04331,2023-12-02,2024-12-01,COB02,REG01,SUV,Particular,340000.0,13944.07,50,M,Vencida
POL04332,2022-09-21,2023-09-21,COB02,REG05,Sedán,Particular,278000.0,8353.32,28,M,Vencida
POL04333,2023-01-15,2024-01-15,COB01,REG01,Sedán,Particular,345000.0,16103.55,36,F,Vencida
POL04334,2023-11-30,2024-11-29,COB03,REG05,Compacto,Particular,187000.0,3741.02,67,M,Vencida
POL04335,2023-08-14,2024-02-10,COB04,REG01,Sedán,Particular,558000.0,7405.71,49,F,Vencida
POL04336,2022-03-11,2023-03-11,COB01,REG01,Camioneta,Particular,375000.0,20727.79,51,M,Vencida
POL04337,2022-08-23,2023-08-23,COB02,REG04,SUV,Particular,187000.0,9568.75,33,M,Vencida
POL04338,2023-10-27,2024-10-26,COB02,REG02,Compacto,Particular,363000.0,9236.49,48,F,Vencida
POL04339,2022-09-08,2023-09-08,COB02,REG03,Sedán,Particular,174000.0,8901.58,73,M,Vencida
POL04340,2023-02-16,2024-02-16,COB02,REG05,Camioneta,Comercial,315000.0,9197.32,34,M,Vencida
POL04341,2023-02-17,2023-08-16,COB03,REG03,Sedán,Particular,286000.0,4262.2,59,M,Vencida
POL04342,2023-05-12,2024-05-11,COB03,REG05,SUV,Comercial,318000.0,5332.93,46,F,Vencida
POL04343,2023-11-15,2024-11-14,COB01,REG02,Sedán,Particular,194000.0,14402.77,64,M,Vencida
POL04344,2023-09-29,2023-12-25,COB02,REG05,Sedán,Particular,331000.0,8976.55,63,M,Cancelada
POL04345,2023-04-23,2024-04-22,COB02,REG02,Sedán,Particular,82000.0,10453.96,32,F,Vencida
POL04346,2023-10-01,2024-09-30,COB02,REG05,Sedán,Particular,380000.0,8801.61,67,F,Vencida
POL04347,2023-08-23,2024-08-22,COB01,REG05,SUV,Particular,321000.0,14754.09,29,M,Vencida
POL04348,2023-04-24,2024-04-23,COB02,REG02,Sedán,Particular,109000.0,9528.8,58,M,Vencida
POL04349,2023-07-28,2024-07-27,COB04,REG04,Camioneta,Particular,148000.0,5888.92,36,F,Vencida
POL04350,2023-06-01,2024-05-31,COB04,REG01,Sedán,Particular,324000.0,6700.59,73,F,Vencida
POL04351,2022-09-16,2023-09-16,COB02,REG05,Camioneta,Particular,229000.0,10307.43,26,M,Vencida
POL04352,2022-06-08,2023-06-08,COB01,REG02,SUV,Comercial,234000.0,19683.96,40,M,Vencida
POL04353,2023-09-22,2024-09-21,COB01,REG03,SUV,Comercial,275000.0,15591.31,50,M,Vencida
POL04354,2023-12-04,2024-12-03,COB02,REG04,Camioneta,Particular,191000.0,8568.32,21,F,Vencida
POL04355,2023-11-07,2024-11-06,COB01,REG03,Compacto,Particular,152000.0,11434.08,74,M,Vencida
POL04356,2023-08-12,2024-08-11,COB01,REG05,SUV,Particular,125000.0,15978.32,43,M,Vencida
POL04357,2022-05-14,2023-05-14,COB01,REG04,Camioneta,Particular,205000.0,14901.14,27,F,Vencida
POL04358,2022-06-08,2023-06-08,COB04,REG02,Camioneta,Particular,463000.0,7270.91,67,F,Vencida
POL04359,2022-10-25,2023-10-25,COB02,REG03,Camioneta,Particular,350000.0,10737.72,39,F,Vencida
POL04360,2022-12-23,2023-12-23,COB01,REG02,Sedán,Particular,234000.0,15972.31,22,F,Vencida
POL04361,2023-04-21,2024-04-20,COB04,REG02,Compacto,Particular,444000.0,5617.42,33,M,Vencida
POL04362,2023-11-28,2024-11-27,COB01,REG03,Sedán,Particular,205000.0,14014.53,42,M,Vencida
POL04363,2023-04-15,2024-04-14,COB02,REG01,SUV,Particular,257000.0,13022.67,48,M,Vencida
POL04364,2022-09-12,2023-09-12,COB01,REG01,Compacto,Particular,187000.0,15426.48,32,M,Vencida
POL04365,2022-10-13,2023-10-13,COB01,REG01,Pickup,Particular,182000.0,18104.3,57,M,Vencida
POL04366,2022-02-15,2023-02-15,COB01,REG02,Sedán,Particular,357000.0,16511.97,41,F,Vencida
POL04367,2023-05-20,2024-05-19,COB01,REG02,Sedán,Comercial,238000.0,14771.69,56,F,Vencida
POL04368,2022-10-07,2023-10-07,COB03,REG05,SUV,Particular,119000.0,5527.1,31,F,Vencida
POL04369,2022-06-26,2023-06-26,COB01,REG03,SUV,Particular,335000.0,16246.91,49,M,Vencida
POL04370,2023-01-22,2024-01-22,COB02,REG02,SUV,Comercial,275000.0,11400.85,70,F,Vencida
POL04371,2023-10-18,2024-10-17,COB01,REG05,Camioneta,Particular,162000.0,15037.56,68,F,Vencida
POL04372,2023-09-26,2024-09-25,COB02,REG03,SUV,Particular,153000.0,11335.77,22,M,Vencida
POL04373,2022-06-29,2023-06-29,COB02,REG01,Camioneta,Particular,199000.0,12261.41,43,M,Vencida
POL04374,2022-07-15,2023-07-15,COB03,REG04,SUV,Particular,314000.0,4667.56,43,M,Vencida
POL04375,2023-05-16,2024-05-15,COB04,REG03,Camioneta,Comercial,147000.0,6390.95,33,F,Vencida
POL04376,2022-04-20,2023-04-20,COB04,REG01,Compacto,Particular,350000.0,5847.53,20,M,Vencida
POL04377,2022-04-24,2023-04-24,COB02,REG02,SUV,Comercial,490000.0,12569.14,59,M,Vencida
POL04378,2022-05-31,2023-05-31,COB01,REG03,Pickup,Particular,294000.0,16278.81,46,F,Vencida
POL04379,2023-10-28,2024-10-27,COB02,REG03,Compacto,Particular,254000.0,7475.37,72,F,Vencida
POL04380,2022-05-22,2023-05-22,COB03,REG02,Camioneta,Particular,441000.0,6108.3,42,M,Vencida
POL04381,2022-07-08,2023-07-08,COB03,REG01,Sedán,Comercial,177000.0,5816.18,61,M,Vencida
POL04382,2022-11-26,2023-11-26,COB03,REG03,Camioneta,Particular,269000.0,5431.61,32,M,Vencida
POL04383,2023-03-15,2024-03-14,COB01,REG04,SUV,Particular,238000.0,14414.51,47,M,Vencida
POL04384,2023-11-30,2024-11-29,COB02,REG03,Sedán,Comercial,275000.0,8318.96,71,M,Vencida
POL04385,2023-03-11,2024-03-10,COB01,REG03,Sedán,Particular,203000.0,14160.19,73,M,Vencida
POL04386,2023-05-24,2024-05-23,COB04,REG04,SUV,Particular,211000.0,6196.54,44,F,Vencida
POL04387,2022-04-21,2023-04-21,COB02,REG01,Sedán,Particular,186000.0,11001.01,42,M,Vencida
POL04388,2022-07-09,2023-07-09,COB03,REG03,Compacto,Comercial,130000.0,3655.15,51,F,Vencida
POL04389,2022-03-26,2023-03-26,COB02,REG02,Sedán,Particular,229000.0,10611.44,36,M,Vencida
POL04390,2022-01-14,2023-01-14,COB01,REG01,SUV,Particular,239000.0,20216.03,42,F,Vencida
POL04391,2022-02-13,2022-08-12,COB01,REG04,Sedán,Particular,220000.0,12795.04,47,F,Vencida
POL04392,2023-08-31,2024-08-30,COB01,REG03,SUV,Particular,80000.0,15990.55,18,M,Vencida
POL04393,2022-08-11,2023-08-11,COB03,REG02,SUV,Particular,260000.0,5614.78,39,F,Vencida
POL04394,2023-12-27,2024-06-24,COB03,REG04,Sedán,Particular,344000.0,3869.85,45,F,Vencida
POL04395,2022-11-04,2023-03-24,COB03,REG01,SUV,Comercial,225000.0,6835.34,23,M,Cancelada
POL04396,2022-11-01,2023-11-01,COB02,REG05,Compacto,Particular,225000.0,7155.06,26,F,Vencida
POL04397,2023-11-23,2024-11-22,COB01,REG01,Camioneta,Particular,364000.0,20735.07,69,M,Vencida
POL04398,2022-08-31,2023-02-27,COB01,REG03,Compacto,Comercial,245000.0,13056.86,50,F,Vencida
POL04399,2022-12-25,2023-12-25,COB02,REG01,Sedán,Particular,368000.0,11743.64,36,F,Vencida
POL04400,2023-02-06,2024-02-06,COB02,REG05,Sedán,Particular,273000.0,7997.66,30,M,Vencida
POL04401,2022-12-07,2023-12-07,COB03,REG01,Sedán,Particular,341000.0,5825.38,43,M,Vencida
POL04402,2022-06-23,2023-06-23,COB03,REG03,SUV,Particular,207000.0,5696.36,52,F,Vencida
POL04403,2022-02-09,2023-02-09,COB02,REG03,Compacto,Particular,258000.0,8096.48,35,M,Vencida
POL04404,2023-05-08,2024-05-07,COB02,REG05,Camioneta,Particular,123000.0,10198.74,66,M,Vencida
POL04405,2022-11-16,2023-07-29,COB03,REG01,Compacto,Comercial,227000.0,4573.7,42,M,Cancelada
POL04406,2022-11-11,2023-11-11,COB01,REG03,Camioneta,Particular,191000.0,17064.52,52,M,Vencida
POL04407,2022-06-06,2023-06-06,COB01,REG01,Camioneta,Particular,170000.0,19154.52,52,F,Vencida
POL04408,2022-11-05,2023-11-05,COB02,REG02,Pickup,Particular,195000.0,10708.16,62,M,Vencida
POL04409,2022-12-28,2023-12-28,COB02,REG01,Camioneta,Comercial,170000.0,13679.36,67,F,Vencida
POL04410,2023-05-20,2024-05-19,COB01,REG01,SUV,Particular,195000.0,19430.75,23,F,Vencida
POL04411,2022-10-17,2023-10-17,COB01,REG02,SUV,Comercial,173000.0,18721.63,67,M,Vencida
POL04412,2022-10-14,2023-04-12,COB03,REG03,Pickup,Particular,122000.0,5339.23,69,M,Vencida
POL04413,2023-07-17,2024-07-16,COB01,REG05,Camioneta,Particular,167000.0,14261.27,42,F,Vencida
POL04414,2023-03-06,2024-03-05,COB04,REG01,SUV,Comercial,261000.0,7839.26,57,M,Vencida
POL04415,2023-05-24,2024-05-23,COB02,REG03,Sedán,Particular,394000.0,9252.54,37,F,Vencida
POL04416,2022-12-14,2023-12-14,COB03,REG01,SUV,Comercial,269000.0,6868.34,21,F,Vencida
POL04417,2022-02-25,2023-02-25,COB02,REG03,Compacto,Particular,298000.0,7771.28,53,M,Vencida
POL04418,2022-11-30,2023-11-30,COB04,REG01,Sedán,Particular,463000.0,7204.59,54,M,Vencida
POL04419,2022-07-29,2023-07-29,COB01,REG02,Pickup,Particular,160000.0,16961.86,24,F,Vencida
POL04420,2022-12-03,2023-12-03,COB01,REG01,Camioneta,Comercial,159000.0,21630.11,33,M,Vencida
POL04421,2023-04-25,2024-04-24,COB01,REG03,SUV,Particular,381000.0,17700.98,22,F,Vencida
POL04422,2023-02-27,2024-01-14,COB01,REG02,Sedán,Particular,229000.0,16420.84,38,F,Cancelada
POL04423,2022-04-24,2023-04-24,COB01,REG01,SUV,Comercial,183000.0,20193.39,70,M,Vencida
POL04424,2022-01-25,2023-01-25,COB01,REG05,Camioneta,Particular,457000.0,14490.76,69,F,Vencida
POL04425,2022-07-17,2023-07-17,COB01,REG03,SUV,Particular,258000.0,17056.64,44,M,Vencida
POL04426,2022-01-04,2023-01-04,COB04,REG01,SUV,Particular,299000.0,8608.04,19,M,Vencida
POL04427,2023-06-05,2024-06-04,COB02,REG05,Camioneta,Particular,292000.0,9744.36,31,M,Vencida
POL04428,2023-05-17,2024-05-16,COB01,REG03,Camioneta,Comercial,221000.0,15033.35,28,F,Vencida
POL04429,2023-06-29,2024-06-28,COB04,REG02,Sedán,Particular,393000.0,5912.78,51,M,Vencida
POL04430,2022-02-23,2023-02-23,COB02,REG04,Sedán,Particular,436000.0,7839.03,67,M,Vencida
POL04431,2023-12-27,2024-12-26,COB01,REG01,Compacto,Particular,308000.0,14524.36,25,F,Vencida
POL04432,2022-06-29,2023-06-29,COB01,REG01,Camioneta,Particular,315000.0,19016.85,74,M,Vencida
POL04433,2022-11-10,2023-11-10,COB04,REG03,Compacto,Particular,331000.0,4939.92,38,F,Vencida
POL04434,2023-12-19,2024-06-16,COB01,REG04,Camioneta,Comercial,375000.0,14415.53,55,M,Vencida
POL04435,2022-10-22,2023-10-22,COB03,REG04,Sedán,Particular,187000.0,4045.03,61,M,Vencida
POL04436,2023-01-03,2024-01-03,COB01,REG03,Compacto,Particular,193000.0,11680.6,48,F,Vencida
POL04437,2022-12-23,2023-06-21,COB04,REG01,SUV,Particular,411000.0,7988.77,35,F,Vencida
POL04438,2023-11-07,2024-11-06,COB02,REG03,Pickup,Particular,209000.0,9375.51,65,M,Vencida
POL04439,2023-04-13,2024-04-12,COB03,REG03,Pickup,Particular,531000.0,5327.28,32,F,Vencida
POL04440,2022-11-10,2023-01-30,COB01,REG04,Camioneta,Particular,328000.0,14926.16,21,M,Cancelada
POL04441,2023-09-30,2024-09-29,COB02,REG04,Camioneta,Comercial,139000.0,9664.93,52,M,Vencida
POL04442,2022-01-22,2023-01-22,COB01,REG05,Sedán,Particular,186000.0,13384.59,54,F,Vencida
POL04443,2023-05-10,2024-05-09,COB01,REG01,Compacto,Particular,296000.0,15894.38,54,M,Vencida
POL04444,2022-07-04,2023-07-04,COB04,REG05,Compacto,Particular,247000.0,4665.73,53,F,Vencida
POL04445,2023-09-13,2024-09-12,COB03,REG02,SUV,Particular,487000.0,6170.87,58,M,Vencida
POL04446,2023-12-29,2024-12-28,COB02,REG05,SUV,Particular,223000.0,11068.96,29,M,Vencida
POL04447,2023-06-24,2024-06-23,COB01,REG02,SUV,Particular,467000.0,19073.64,31,F,Vencida
POL04448,2022-05-26,2023-05-26,COB03,REG01,SUV,Particular,219000.0,6541.99,71,M,Vencida
POL04449,2023-02-20,2024-02-20,COB02,REG03,Sedán,Particular,150000.0,8469.12,34,M,Vencida
POL04450,2022-01-25,2023-01-25,COB02,REG03,Sedán,Particular,108000.0,9277.53,53,M,Vencida
POL04451,2023-09-19,2024-09-18,COB02,REG01,Sedán,Particular,265000.0,12053.53,69,F,Vencida
POL04452,2023-05-24,2024-05-23,COB04,REG05,SUV,Particular,217000.0,5903.17,62,F,Vencida
POL04453,2023-04-14,2024-04-13,COB01,REG02,SUV,Particular,254000.0,19869.23,22,F,Vencida
POL04454,2022-08-02,2023-08-02,COB01,REG01,Pickup,Particular,445000.0,20558.51,65,F,Vencida
POL04455,2023-04-11,2023-10-08,COB04,REG03,SUV,Particular,294000.0,6464.66,59,M,Vencida
POL04456,2023-08-23,2024-08-22,COB02,REG04,Sedán,Particular,225000.0,7598.13,19,M,Vencida
POL04457,2022-04-07,2023-04-07,COB02,REG02,Compacto,Particular,183000.0,8415.82,43,M,Vencida
POL04458,2023-01-13,2023-07-12,COB02,REG02,Camioneta,Particular,295000.0,12087.61,64,M,Vencida
POL04459,2023-01-22,2024-01-22,COB02,REG04,Sedán,Particular,170000.0,7499.84,71,F,Vencida
POL04460,2023-09-08,2024-09-07,COB01,REG01,Compacto,Particular,353000.0,16040.69,33,M,Vencida
POL04461,2022-06-24,2022-12-21,COB01,REG02,Sedán,Particular,173000.0,16549.29,73,F,Vencida
POL04462,2022-03-13,2023-03-13,COB04,REG04,Compacto,Particular,182000.0,4475.39,25,F,Vencida
POL04463,2023-12-04,2024-12-03,COB01,REG02,Sedán,Particular,80000.0,15655.09,45,M,Vencida
POL04464,2022-07-06,2023-07-06,COB02,REG02,Camioneta,Particular,269000.0,11879.07,43,F,Vencida
POL04465,2023-05-12,2024-05-11,COB01,REG04,Compacto,Particular,461000.0,11153.21,55,F,Vencida
POL04466,2022-06-12,2023-06-12,COB04,REG05,Compacto,Particular,193000.0,4447.1,52,M,Vencida
POL04467,2023-09-13,2024-09-12,COB02,REG05,SUV,Particular,149000.0,9686.77,51,M,Vencida
POL04468,2023-12-09,2024-12-08,COB04,REG05,Camioneta,Particular,279000.0,5533.39,54,M,Vencida
POL04469,2023-10-14,2024-04-11,COB02,REG03,Compacto,Particular,250000.0,7524.17,56,M,Vencida
POL04470,2023-08-06,2024-08-05,COB02,REG04,Compacto,Particular,336000.0,6761.64,29,F,Vencida
POL04471,2023-07-18,2024-07-17,COB01,REG02,Pickup,Particular,117000.0,15787.41,53,M,Vencida
POL04472,2022-09-09,2023-09-09,COB01,REG01,Compacto,Particular,193000.0,14683.37,27,M,Vencida
POL04473,2023-03-30,2024-03-29,COB03,REG02,Camioneta,Particular,286000.0,5817.79,33,M,Vencida
POL04474,2022-10-31,2023-10-31,COB01,REG02,Camioneta,Particular,210000.0,17351.03,63,F,Vencida
POL04475,2022-09-02,2023-09-02,COB03,REG02,Compacto,Particular,215000.0,4363.44,25,M,Vencida
